00:02:27	桌面牌板系统的出现
00:02:29	这个行业就消失了
00:02:32	但这种工作
00:02:34	这种任务
00:02:35	或这种目的
00:02:36	就是用文字印刷出来传播
00:02:39	这个从来没有消失
00:02:40	但是执字员这个行业就消失了
00:02:44	我是亲身经历了这过程
00:02:46	而且呢
00:02:46	也亲身经历了很多公司的起起伏伏
00:02:49	那时候像北大方正
00:02:51	王选教授那一代人
00:02:53	为中国开创了
00:02:54	整个的这种激光照牌的市场
00:02:56	那时候的口号是
00:02:58	从千余伙伴之中
00:02:58	从千余伙伴之中
00:02:59	从火到光与电
00:03:01	那时候还有像monotype
00:03:02	linotype这些国际型企业
00:03:04	也都是响当当的行业翘楚
00:03:06	就是因为这种技术的演变
00:03:08	这些公司呢
00:03:09	就从一些行业中
00:03:11	就彻底的退出了
00:03:12	那么这个之后
00:03:13	我又进入了通讯行
00:03:15	那时候叫摩托罗拉巡护机
00:03:17	随时随地传信息
00:03:19	是响遍大江南北大街小巷
00:03:22	几乎要到了
00:03:23	在城市里面人手一个的这种份上
00:03:25	后来呢
00:03:26	从数字机到汉字机
00:03:29	双向的汉字机
00:03:31	结果怎么样呢
00:03:32	结果被一个小小的手机的短信
00:03:35	结果代替掉了
00:03:36	然后我又进入了一个手机行业
00:03:38	从功能机做起
00:03:40	从最早有短信的机器做起
00:03:42	然后呢又做到什么呢
00:03:44	智能机
00:03:44	一步一步的
00:03:45	从功能机到智能机
00:03:47	做完之后呢
00:03:48	慢慢慢慢的
00:03:49	功能机就没有了
00:03:50	那也使我呢
00:03:51	从通讯行业
00:03:52	就彻底的进入到什么呢
00:03:54	进入到了计算机行业
00:03:56	那时候加入微软
00:03:57	负责那时候有Windows Mobile
00:03:58	有Windows这些行业
00:03:59	那么也是一样
00:04:01	在辉煌之后
00:04:03	慢慢慢慢的
00:04:04	也从历史的舞台的主角的位置
00:04:07	就退到一边
00:04:08	有新生事物的出现
00:04:10	也是正因为这样的这些经历
00:04:11	就造成什么呢
00:04:12	对于整个世界的变化
00:04:15	对于公司的起伏
00:04:17	对于行业的变化
00:04:19	有了自己一个亲身经历的
00:04:22	叫如假包换的认知
00:04:24	在17年18年的时候
00:04:25	就开始呢
00:04:26	整个的全球的技术呢
00:04:28	就已经显现
00:04:29	在全球的技术中
00:04:29	那时候呢
00:04:30	我就开始总结出了一套叫
00:04:32	云雾大智的发展思路
00:04:34	就是从企业呢
00:04:36	有没有需求上云
00:04:37	而且关于上云的话呢
00:04:39	我相信现在很多企业
00:04:40	还没有必要上云呢
00:04:41	或者叫下云呢
00:04:42	我经常跟一些朋友交流呢
00:04:44	一个企业上不上云不重要
00:04:46	它为什么上云
00:04:48	和为什么不上云才重要
00:04:49	那么如果不上云呢
00:04:51	大致来看呢
00:04:52	就是它的这个数据量呢
00:04:53	可能呢
00:04:54	不足以支撑它
00:04:55	需要呢
00:04:56	能够上云之后呢
00:04:57	能够更便宜
00:04:58	效率更高
00:04:59	所以就是
00:04:59	云计算呢
00:05:01	能支撑起一个万物互联的时代
00:05:02	物联网
00:05:03	物联网之后
00:05:04	就会有很多数据的生成
00:05:06	数据之后
00:05:07	就开始有真正的智能了
00:05:09	这是差不多也将近十年前
00:05:10	那时候的认知叫云雾大智
00:05:12	也是在这个基础上的话
00:05:13	慢慢慢慢的不断实践
00:05:15	不断总结
00:05:16	不断完善
00:05:17	就走到了今天
00:05:18	那么我在微软也二十多年了
00:05:20	这是微软的一张股价图哈
00:05:22	我相信呢
00:05:23	很多人呢
00:05:24	都对微软过去这几年
00:05:25	右边
00:05:26	尤其最靠边的这五百多块钱
00:05:28	甚至有人说到六百块钱
00:05:29	这种趋势呢
00:05:30	非常的津津乐道
00:05:31	但我自己呢
00:05:33	亲身经历的
00:05:34	是左边的绿色的十年
00:05:36	那么就感受呢
00:05:37	就略有不同
00:05:38	我就开始认为呢
00:05:39	没有走过下坡的公司
00:05:42	是没有资格谈成功的
00:05:44	真正起过又服过的公司
00:05:47	可能永远不会认为
00:05:49	自己会永远成功
00:05:50	永远等待着
00:05:51	下一个浪潮的来临
00:05:52	永远等待着
00:05:53	有可能被下一个浪潮所淹没
00:05:56	这就因为从这个趋势呢
00:05:58	你就看到
00:05:58	当你看到了
00:05:59	成绩中
00:06:00	像头十年的话
00:06:01	那时候微软的股价
00:06:02	是二十多块钱
00:06:03	三十多块钱
00:06:04	直到有十年
00:06:06	所以呢
00:06:06	当初我们在看到说
00:06:07	公司股价到了
00:06:08	三十多
00:06:09	四十多
00:06:10	五十多
00:06:10	六十多
00:06:11	感觉到已经不得了了
00:06:12	因为大家想象一下
00:06:13	当你经历了
00:06:14	十年的二十多
00:06:15	当股价变成
00:06:17	五六十块钱的时候
00:06:18	是不是早就抛掉
00:06:29	然后呢
00:06:36	慢慢慢慢地到了一百
00:06:38	两百
00:06:39	三百
00:06:40	四百
00:06:41	五百
00:06:42	那么回过头来看
00:06:43	待过十年二十多块钱的
00:06:45	这些企业员工
00:06:47	可能更能体会到
00:06:48	一个公司是怎么样发展
00:06:50	怎么样起来
00:06:51	怎么样落下来
00:06:52	又怎么样起来的
00:06:53	所以正因为有这样的一个
00:06:54	非常切身的体会
00:06:56	才有了今天这些想法
00:06:58	所以呢
00:06:59	经历过这些起起伏伏
00:07:00	尤其看到
00:07:02	那个时候那么荣耀
00:07:03	那么风光的企业
00:07:04	可能瞬间就没有了
00:07:06	又看到那些
00:07:07	当初根本就被人
00:07:09	看不起的企业
00:07:10	居然在几年之内
00:07:11	就发扬光大了
00:07:12	所以呢
00:07:13	真心认识到
00:07:14	没有过时的企业个人
00:07:16	只有放不下
00:07:18	过时思想的企业和个人
00:07:20	那么你放下了
00:07:22	其实就是先进的企业
00:07:24	不放下
00:07:25	再厉害
00:07:26	也是瞬间就消失
00:07:27	就比方说
00:07:28	当初像那北大
00:07:29	方正
00:07:29	像当初我工作过的摩托罗拉
00:07:32	都经历了这过程
00:07:33	那么现在我们有什么理由
00:07:36	就相信我们待的企业
00:07:39	我们待的行业
00:07:40	不会再经历这个过程了
00:07:42	没有传统的行业
00:07:43	我是极度反对说
00:07:44	这个我们是在传统行业
00:07:46	我们是传统公司
00:07:47	早期说这是个互联网公司
00:07:49	这是一个先进的创新企业
00:07:51	不是的
00:07:52	当你这公司本身
00:07:54	是与时俱进的
00:07:55	所谓的传统企业
00:07:57	也是个先进的企业
00:07:59	也是个创新的企业
00:08:00	当我们的思维老旧了
00:08:03	我们不能够适应
00:08:04	时代的需求的时候
00:08:05	再先进的企业
00:08:06	也是一个要被淘汰的传统企业
00:08:09	这个在过去几年内的
00:08:11	很多优秀的互联网公司
00:08:12	也正在走早期的
00:08:15	传统的工业领域
00:08:17	和通讯领域的老路
00:08:18	那么至于如此的话
00:08:20	发现狗日新
00:08:22	日新又日新是常态
00:08:24	这本来人是不是就应该如此
00:08:26	当天天在创新的时候
00:08:29	是不是
00:08:29	我们自己出问题了
00:08:30	那么其命为心
00:08:32	本来就是一个组织
00:08:35	必须要做的事情
00:08:36	当明白这些之后
00:08:38	就对人生
00:08:39	对于价值
00:08:40	对于企业
00:08:41	对于技术
00:08:42	对于社会的发展
00:08:43	有了不同的认知了
00:08:44	所以在这个百年未有之大局情况下
00:08:48	既然我们都说了
00:08:49	是一个进入无人区了
00:08:50	虽然说有人说
00:08:51	哎呀
00:08:52	太激烈了
00:08:53	不知道未来该怎么样
00:08:54	就躺平了算了
00:08:55	当然有些人说
00:08:56	没关系
00:08:57	咱们叫近人士
00:08:58	听天命
00:08:59	正是因为经历了起起伏伏之后
00:09:02	我觉得你无法不相信
00:09:05	人的主观能动性的作用
00:09:08	也就是说
00:09:08	人的那一口气
00:09:10	是不是支撑你向前的动力
00:09:12	就是这个近人士听天命
00:09:14	已经很好的一句话了
00:09:15	大家说我近人士吗
00:09:16	听天命
00:09:17	我都相信呢
00:09:18	可能当你经历了起伏之后
00:09:19	就会认为什么呢
00:09:21	是知天命近人士
00:09:23	什么叫知天命
00:09:24	知天命就是天行见
00:09:26	君子以自强不息
00:09:28	帝是坤
00:09:29	君子以自强不息
00:09:29	君子以后的载物
00:09:30	我相信这个可能就是
00:09:32	在这个巨变的时代
00:09:34	在这个无人区的时代
00:09:35	我们恰恰要遵守的一种准则
00:09:38	好
00:09:39	那么回顾一下这几年的话呢
00:09:41	我跟混沌的朋友们一块交往的话
00:09:42	也准备了像22年有第一门课
00:09:46	23年一门课
00:09:47	24年一门课
00:09:48	那么今年给大家准备的
00:09:50	就被称之为叫沉默的主角的一门课
00:09:54	这门课
00:09:55	也是基于我这么多年的经验和体会
00:09:58	但更重要的是
00:09:59	我发现了
00:09:59	在这个时候
00:10:01	尤其在有很多唱衰
00:10:03	唱好
00:10:04	唱行
00:10:05	唱不行这个时代
00:10:06	当这个信息极度混淆的时代
00:10:09	我们可能真的需要
00:10:11	培养起
00:10:12	训练起一个
00:10:13	关注到全面的视角
00:10:16	明确人的初心
00:10:18	明确机器该干什么
00:10:20	人该干什么
00:10:21	一个新的时代到来
00:10:22	就是我们要以沉默的主角
00:10:25	这种关注的能力
00:10:26	来找到
00:10:27	并且走向
00:10:28	我们人类真正的未来
00:10:30	那么让我们开始
00:10:31	进入我们的主要干环节
00:10:33	随着技术的变化
00:10:35	随着人工智能的进步
00:10:36	我相信现在
00:10:37	有一个非常
00:10:39	面临每个人的话题
00:10:40	就是
00:10:41	我们该怎么办
00:10:43	当机器进步的时候
00:10:45	人类该怎么办
00:10:46	当然也正是因为
00:10:48	这种剧热的变化
00:10:49	造成整个社会上
00:10:51	我们的社交媒体
00:10:53	各种公共场合
00:10:54	大家在交流中
00:10:55	经常会有人说
00:10:57	各种各样的观点
00:10:58	有唱好的
00:10:59	有唱衰的
00:11:00	有说人要跟机器
00:11:02	结合在一起的
00:11:03	有说人就要被机器代替掉的
00:11:06	我在几年前的交流中
00:11:08	曾经说过
00:11:09	随着机器的进步
00:11:10	尤其是随着
00:11:11	会随时随地学习的
00:11:14	智能机器的进步
00:11:16	像几十年前的一些思想家
00:11:19	早就预言的那样
00:11:20	人类社会呢
00:11:21	一定会出现
00:11:23	思潮的混乱
00:11:24	也会有很多新兴的思潮
00:11:27	来跟我们来讲解的
00:11:28	我们到底应该怎么办
00:11:30	各种各样的
00:11:31	随着媒体的越来越发达
00:11:33	随着信息
00:11:35	不断被机器能够生成
00:11:37	这个现象越来越显著
00:11:39	那么所以今天的话呢
00:11:41	我就拿这几个问题
00:11:42	有关知道
00:11:44	有关知识
00:11:46	作为开始
00:11:47	为什么呢
00:11:49	因为从此之后
00:11:50	在可见的未来
00:11:52	大家我们应该能看到
00:11:54	我们将要习惯于
00:11:56	跟一个
00:11:57	不断学习的未来
00:11:58	学习知识的机器
00:12:00	打交道
00:12:00	那么第一个挑战
00:12:02	其实还不是知识
00:12:04	或者机器的知识
00:12:05	是什么呢
00:12:06	是人类的知识
00:12:07	就是说我们
00:12:09	是否还能够
00:12:10	保持住我们
00:12:12	从小到大的初心
00:12:14	不断学习
00:12:15	不断进步
00:12:16	也就是说
00:12:17	当机器
00:12:18	在能够通过学习
00:12:19	帮助我们的时候
00:12:20	人类的知
00:12:21	将会是什么
00:12:23	所以这个第一个问题呢
00:12:25	我们就强调了
00:12:26	所有
00:12:27	人类的知识
00:12:28	我们的成就
00:12:29	我相信这一点
00:12:30	大家可能
00:12:30	自己就先有体会
00:12:32	虽然说我们可以说
00:12:33	有我们的家庭的影响
00:12:35	有我们自身的努力影响
00:12:37	有我们的教育的
00:12:38	这种机会的影响
00:12:39	有社会的进步的影响
00:12:41	甚至有我们祖上
00:12:43	传下来的各种各样的
00:12:44	遗产的影响都可以
00:12:45	但核心来讲的话
00:12:46	我们不管外部
00:12:48	有什么条件
00:12:49	我们都需要
00:12:50	通过我们的大脑
00:12:51	进行分析
00:12:52	进行理解
00:12:54	干什么呢
00:12:55	然后就是开始
00:12:56	把我们的认知的
00:12:58	结果
00:12:58	基于外部的信号
00:13:00	信息
00:13:01	接收
00:13:02	认知处理完
00:13:03	产生的结果
00:13:04	形成行动
00:13:06	我们所有结果
00:13:07	不管是思想上的结果
00:13:09	还是表现出来的
00:13:11	语言
00:13:11	行动
00:13:12	或者指挥
00:13:13	别人
00:13:14	或指挥机器的结果
00:13:15	这些都是认知的结果
00:13:17	这些结果
00:13:18	这些行动
00:13:19	将会产生
00:13:20	外部世界的后果
00:13:22	就是我们
00:13:22	一生的
00:13:23	成就
00:13:25	无论
00:13:25	高低
00:13:26	大小
00:13:27	成功
00:13:28	失败
00:13:28	都是如此
00:13:29	所以
00:13:30	首先先破第一个题
00:13:32	就是说
00:13:32	当机器开始学习
00:13:35	开始进步的时候
00:13:36	那么我们人类
00:13:37	我们的认知
00:13:38	就会是什么
00:13:39	从知道角度来讲
00:13:41	我们知道
00:13:43	我们知道什么吗
00:13:44	一般大家都知道
00:13:45	有这么一个
00:13:45	关于知道与不知道的
00:13:47	这么一个
00:13:47	坐标矩阵
00:13:48	首先
00:13:49	我们如何知道
00:13:50	我们知道什么
00:13:51	当然第二
00:13:52	如何知道
00:13:53	我们不知道什么
00:13:54	第三
00:13:55	我们如何知道
00:13:57	我们不知道
00:13:57	自己不知道什么时候
00:13:58	又该怎么办
00:13:59	当然第四
00:14:00	一般还有一个疑问
00:14:01	是什么呢
00:14:02	就是说
00:14:03	如果我们不知道
00:14:04	我们已经知道什么
00:14:06	好
00:14:06	那么当我们不知道
00:14:08	我们已经知道什么时候
00:14:09	跟什么相关呢
00:14:11	我觉得这最后一个问题
00:14:13	反而更容易回答
00:14:14	有些人经常说
00:14:15	我们不知道知道什么
00:14:17	好像一个很神秘的区域
00:14:19	其实不是很神秘区域
00:14:20	这个跟今天的话题
00:14:22	也非常相关
00:14:22	我们知道知道什么
00:14:24	当然很简单
00:14:24	但是呢
00:14:25	我们真的知道
00:14:26	我们知道什么吗
00:14:27	好
00:14:28	那么我们知道
00:14:29	我们不知道什么
00:14:30	我们不知道
00:14:32	我们不知道什么
00:14:33	最后
00:14:34	当我们有问题的时候
00:14:36	能问出来
00:14:37	其实它本身已经代表
00:14:38	我们其实还是知道的
00:14:40	为什么呢
00:14:40	我们知道
00:14:41	提出一个问题
00:14:43	问题这个词
00:14:45	在今天的整个的内容中
00:14:47	将会非常重要
00:14:48	贯穿始终
00:14:49	因为在当机器
00:14:51	没有那么厉害的时候
00:14:53	人类呢
00:14:54	我们通常呢
00:14:55	会觉得
00:14:56	只要我
00:14:57	比
00:14:57	比
00:14:57	比
00:14:57	,别人知道的多了
00:14:59	我们就可以比别人厉害了
00:15:02	我们努力学习了
00:15:05	我们就可以一定怎样了
00:15:07	但是现在呢
00:15:08	这些重不重要
00:15:10	当然还是很重要
00:15:11	但变得就有一个问题
00:15:13	变得更加重要了
00:15:15	就是说都有一个
00:15:17	其实无所不知
00:15:19	或者随时在学习的机器在帮助我们
00:15:21	那么这个时候
00:15:22	我们整个的生活
00:15:25	学习
00:15:26	工作的
00:15:27	基本范式
00:15:29	全要进行改变
00:15:30	为什么
00:15:31	因为其实刚才说了那么多知道不知道不知道知道
00:15:36	最终呢
00:15:37	也是今天后面我会讲的一个叫做系统的观点
00:15:40	因为时代是在变的
00:15:41	我们随时要确认我们到底知道什么
00:15:44	好
00:15:44	啦啦啦啦
00:15:45	说了那么多知道不知道不知道知道好像有点乱哈
00:15:48	但实际上呢
00:15:48	想一开始呢
00:15:49	开宗明义跟大家讲
00:15:50	当我们在担心
00:15:53	人工智能的进步
00:15:55	我们知不知道它到底是什么
00:15:57	我们担心
00:15:59	怕被它代替掉
00:16:00	我们知不知道它代替的是什么
00:16:03	当我们担心说哎
00:16:05	我们能不能因为这一轮的机器进步受益或者受损
00:16:09	我们真的知道还是以为我们知道
00:16:14	这些现象
00:16:15	这些事实或这些观点
00:16:17	当我们有能力提问出与这个事实或与这个时代的特征相吻合的问题的时候
00:16:24	这个已经是应对这个时代挑战的问题了
00:16:25	这个已经是应对这个时代挑战的问题了
00:16:26	这个已经是应对这个时代挑战的问题了
00:16:27	所以开始呢
00:16:30	我们先把问题或者我们的重点要放在
00:16:33	知道吗
00:16:35	我们真的知道吗
00:16:37	或者我们真的不知道吗
00:16:39	原来呢
00:16:40	都将会以一种标准答案的方式来告诉我们
00:16:44	但实际上
00:16:45	当这个社会在剧热变化的时候
00:16:46	而且人的一辈子呀
00:16:48	我们的精力有限
00:16:49	我们的时间有限
00:16:50	我们呢
00:16:51	没有办法把人类的所有知识都便利
00:16:53	都去学习
00:16:54	那么这个时候
00:16:55	有一个机器
00:16:56	能够随着我们的时间
00:16:57	随时学习人类的知识
00:16:59	当这种情况下
00:17:00	我们的思维方式
00:17:02	是否已经能够与时俱进地
00:17:04	进化到
00:17:06	说充分利用这种
00:17:09	有无限知识的机器
00:17:11	帮助我们
00:17:12	我认为这个呢
00:17:14	是一个非常非常巨大的挑战
00:17:16	因为在我们整个人类历史上呢
00:17:18	现在呢
00:17:19	终于发展一定程度
00:17:21	原来说呢
00:17:23	比方说在农业文明时代
00:17:24	是靠物质
00:17:26	靠粮食
00:17:26	靠人口
00:17:27	靠货物
00:17:27	靠土地
00:17:28	来生存与发展
00:17:29	那么进入工业社会之后
00:17:32	就变成要有能源和矿产
00:17:34	那么我们现在这个时代
00:17:36	有各种各样的说法
00:17:37	我只是给大家提出
00:17:39	其中一个维度和角度
00:17:40	叫什么呢
00:17:41	也是上一世纪末
00:17:43	科学家们提出的一个
00:17:44	让人非常警醒
00:17:46	或者说深思的一句话
00:17:48	叫做
00:17:48	It from Bit
00:17:50	就是说原子
00:17:52	这个It这个物质
00:17:54	也同样来源于什么呢
00:17:57	来源于比特信息
00:17:59	这个思路或这个想法
00:18:01	也会贯穿在今天内容的始终
00:18:03	那么如果这样来看的话
00:18:05	我们就要问自己了
00:18:06	那么关于It from Bit
00:18:09	这是物质的这种原子
00:18:11	也来源于比特来源信息
00:18:14	这个又会对我们的未来
00:18:15	产生什么影响呢
00:18:16	我们将用提问与回答的方式
00:18:19	展开今天的什么呢
00:18:20	是探索之旅
00:18:22	为什么是探索之旅
00:18:23	因为真正在一线时政的时候
00:18:26	那么我可以说一下
00:18:27	我虽然说是负责技术
00:18:29	也负责管理
00:18:30	但我宁愿称自己为
00:18:32	就是一个工程师
00:18:34	一个行动中的不断学习
00:18:36	不断探索的
00:18:38	同时呢
00:18:39	作为一名工程师的话
00:18:40	有一个非常严格的准则
00:18:42	工程师
00:18:43	他是要为这个社会造物的
00:18:46	要为这个社会利用
00:18:48	我们这种技术能力和科学知识
00:18:51	去把它变成一种物理性的
00:18:55	这种社会的存在
00:18:56	这里面工程师呢
00:18:58	要受到非常严格的伦理道德的约束
00:19:01	所以大家看全球任何
00:19:03	不管什么国家的
00:19:04	工程师的培训教材的话
00:19:06	都会看到里面
00:19:08	关于工程师的伦理道德的话题
00:19:10	为什么这个工程师的伦理道德
00:19:12	也在问题很重要呢
00:19:14	因为在探索的过程中
00:19:16	必然也会产生一个新的问题
00:19:18	就是你看索的这个领域
00:19:21	它的后果会是什么
00:19:23	那么如果这么来看的话呢
00:19:25	我们就让我们今天
00:19:26	做一个很简单的开场
00:19:28	开始以一个开放式的思考题
00:19:32	来作为第一部分的收尾
00:19:34	然后我们进入下一个环节
00:19:36	好
00:19:36	大家可以看到
00:19:37	今天每一个段落之后呢
00:19:39	我都会跟大家分享一些开放式的思考题
00:19:42	这些开放式的思考题
00:19:43	不求标准答案
00:19:46	求什么呢
00:19:46	求让我们的思路的打开
00:19:48	我们的思想
00:19:50	我们的观点
00:19:51	因为这个时代的巨变
00:19:52	我们真的能够知道
00:19:55	它发生了什么
00:19:56	这些呢
00:19:57	由于人类的这个特点造成呢
00:19:59	其实呢咱们呢
00:20:00	都不太习惯
00:20:02	跳出我们自己的舒适圈
00:20:04	不管是生活的舒适圈
00:20:06	不管是学习方法的舒适圈
00:20:09	学习领域的舒适圈
00:20:10	还是工作内容
00:20:12	工作流程
00:20:13	工作方法的舒适圈
00:20:14	都不愿意跳出来
00:20:15	而且更重要的
00:20:16	其实我们不愿意跳出
00:20:18	我们已经习惯的思想的舒适圈
00:20:21	这个原因会造成什么呢
00:20:23	假设我们现在出现了一个新的问题
00:20:25	我们的思想的舒适圈
00:20:26	是要去解决的一个新的问题
00:20:28	如爱因斯坦说过的
00:20:30	这个问题
00:20:31	极大概率事件
00:20:33	是因为现有的
00:20:35	或原来的思维方式和社会的范式
00:20:39	各种各样的原因
00:20:40	造成了一个新的问题
00:20:42	那么问题就来了
00:20:44	如果我们还用原来
00:20:46	产生这种问题的
00:20:49	思维逻辑
00:20:50	思维方法
00:20:51	和所具备的能力材料
00:20:54	人事物
00:20:55	这些存在的问题
00:20:56	我们能否解决
00:20:59	本来就是由它产生的问题
00:21:01	当然
00:21:03	爱因斯坦的那句话说的是
00:21:05	不可能
00:21:06	那么先简单看一下
00:21:07	这开放的三个问题
00:21:08	有关于人
00:21:09	有关于机器
00:21:11	和有关于我们所处的这个时代和社会
00:21:14	那么在传统的这个认知领域呢
00:21:16	刚才一直讲说知道啊
00:21:18	我们呢
00:21:19	接下来会
00:21:20	我相信混沌也会有很多课程
00:21:21	有关的什么呢
00:21:23	有关的是认识论
00:21:25	其实在这个时代的话
00:21:26	有很多本源性的
00:21:27	第一性的
00:21:29	根基上的东西呢
00:21:30	思想上的理解
00:21:32	认知呢
00:21:32	可能都面临着一个极大挑战
00:21:34	要重构
00:21:34	首先就要重构的
00:21:36	就是我们的知识体系
00:21:37	因为我们的知识体系
00:21:39	也会决定我们的思想体系
00:21:41	决定我们的任何三观啊
00:21:42	各种各样的
00:21:43	然后呢
00:21:44	这个社会的产生
00:21:45	表面上看上去呢
00:21:46	像技术的进步
00:21:47	实际上大家都知道
00:21:49	技术呢
00:21:50	其实它也是人
00:21:50	发明出来的
00:21:52	发现出来的
00:21:53	那么通过工程手段把它实现
00:21:55	背后呢
00:21:56	背后的话呢
00:21:56	还是跟人的知识相关
00:21:58	知识之上是智慧
00:22:00	这就是出名的那个信息论的
00:22:02	DIKW
00:22:03	信息金字塔
00:22:04	Data
00:22:05	数据
00:22:06	Information
00:22:07	信息
00:22:07	Knowledge
00:22:08	知识
00:22:09	Bible
00:22:09	Wisdom
00:22:10	智慧
00:22:11	回到这里就大家发现了
00:22:13	从这个开放一些问题
00:22:14	大家有兴趣也可以自己去找一下
00:22:16	而且以后我们也可以
00:22:17	就这话题呢
00:22:17	专门在展开
00:22:18	知识首先讲
00:22:19	Knowledge
00:22:20	知识
00:22:21	这个概念
00:22:22	什么叫做知识
00:22:24	什么叫做正确的知识
00:22:26	什么叫做基于事实的知识
00:22:28	这个其实人类还没有形成定论
00:22:31	这个问题呢
00:22:32	我是想跟大家讲的
00:22:33	其实我们呢
00:22:34	开始由于这个在学习的机器的进步啊
00:22:37	它真正产生的后果呢
00:22:40	还没有到说
00:22:41	人类会不会被机器代替
00:22:44	会不会怎么样的阶段
00:22:46	由于机器的进步
00:22:48	它一个最开始的本源性的冲击
00:22:51	是彻底的撼动了
00:22:55	人类的知识
00:22:56	社会进化
00:22:57	几千年上万年
00:22:59	我们的认知体系
00:23:01	从远古的史前时代
00:23:04	到后来这个农业为主
00:23:06	然后到了工业
00:23:07	再到现在的
00:23:08	我认为那是一种信息化的社会时代
00:23:11	但实际上
00:23:12	它的本质
00:23:13	如果比对原子波动
00:23:16	那么相应的就是比特
00:23:18	对应的就是
00:23:20	农业时代为代表的这种物质
00:23:22	工业时代代表的这种能量
00:23:24	和信息时代代表的这种能量
00:23:26	这种信息知识智慧
00:23:28	大家有兴趣的朋友们
00:23:30	可以针对这第一个问题
00:23:32	关于人的去了解一下
00:23:34	盖迪尔问题
00:23:35	认识论的问题
00:23:36	而且大家发现
00:23:37	一旦谈到认识论
00:23:38	按照整个哲学的架构的话
00:23:40	就会出现什么呢
00:23:41	出现本体论在前面
00:23:43	认识论
00:23:44	还有什么呢
00:23:45	方法论和价值观
00:23:47	我相信极大概率的可能性
00:23:48	当随着我们的后面内容
00:23:50	慢慢展开的话
00:23:51	您会发现
00:23:52	如果这个问题
00:23:53	不去想明白的话
00:23:55	机器出现了
00:23:56	所有问题
00:23:58	或者我们产生的疑惑
00:24:00	都是跟人类的认识
00:24:03	认知
00:24:04	过去积攒的一种范式
00:24:07	产生矛盾而相关的
00:24:08	那么谈到科学方法
00:24:10	一会儿也会展开科学方法
00:24:12	信息系统思维
00:24:14	包括大家可能熟悉的
00:24:16	设计思维各种各样
00:24:18	其实它都是跟知和如何知相关
00:24:22	在机器也会
00:24:24	学习人类的
00:24:26	数据的情况下
00:24:28	那么机器的知
00:24:29	跟人类的知
00:24:31	和由于知之后产生的行动
00:24:33	以及带来的结果
00:24:34	有什么相关性
00:24:35	好
00:24:35	那么机器马上就来了
00:24:37	我相信这个三个问题的话
00:24:39	可能大家会有
00:24:41	我把它称之为叫做
00:24:42	朋友圈的AI
00:24:43	会有很多说法
00:24:45	那么我们看到的这些说法
00:24:47	不管是机器会不会思考了
00:24:49	甚至机器会不会有思维了
00:24:51	有意识了
00:24:51	那么机器的能动性
00:24:54	和主观能动性
00:24:56	这些问题应该怎么去考虑
00:25:00	我们的内容的话
00:25:01	就会针对这些点慢慢展开
00:25:03	在最后一个章节
00:25:04	会做一个总结
00:25:05	那么当依据第一性原理的方法
00:25:09	就不是说人云亦云
00:25:11	而且从定义上开始
00:25:13	你看一开始
00:25:14	为什么花那么多时间讲知识
00:25:15	你要知道连知识这个定义
00:25:19	它的外延
00:25:20	它的内涵
